Timestamp,Temperature,Humidity,Pressure,Rotation
2685,23.42,45.65,1013.24,1194
2686,23.68,45.59,1013.2,1202
2687,23.5,45.51,1013.31,1198
2688,23.64,45.24,1013.21,1190
2689,23.59,45.86,1013.3,1199
2690,23.63,45.41,1013.33,1197
2691,23.55,45.85,1013.3,1203
2692,23.53,45.42,1013.19,1199
2693,23.62,45.51,1013.23,1197
2694,23.62,45.55,1013.22,1211
2695,23.34,45.48,1013.27,1198
2696,23.62,45.6,1013.3,1201
2697,23.64,45.64,1013.3,1199
2698,23.47,45.59,1013.23,1203
2699,23.78,45.76,1013.29,1200
2700,23.6,45.4,1013.23,1195
2701,23.74,45.37,1013.25,1207
2702,23.65,45.7,1013.24,1215
2703,23.69,45.98,1013.21,1209
2704,23.7,45.89,1013.26,1195
2705,23.62,45.43,1013.21,1204
2706,23.75,45.48,1013.23,1208
2707,23.47,45.72,1013.19,1206
2708,23.58,45.22,1013.2,1202
2709,23.55,45.45,1013.18,1208
2710,23.55,45.58,1013.17,1199
2711,23.58,45.81,1013.26,1201
2712,23.5,45.46,1013.32,1199
2713,23.61,45.45,1013.25,1204
2714,23.45,45.15,1013.27,1199
2715,23.65,45.66,1013.16,1204
2716,23.47,45.68,1013.25,1203
2717,23.65,45.6,1013.13,1195
2718,23.64,45.27,1013.2,1194
2719,23.74,45.81,1013.2,1195
2720,23.61,45.39,1013.27,1197
2721,23.45,45.47,1013.25,1199
2722,23.62,45.54,1013.32,1202
2723,23.57,45.41,1013.31,1200
2724,23.52,45.7,1013.27,1200
2725,23.56,45.42,1013.27,1199
2726,23.45,45.54,1013.29,1207
2727,23.7,45.91,1013.16,1191
2728,23.55,45.58,1013.33,1200
2729,23.51,45.27,1013.18,1199
2730,23.55,45.47,1013.23,1201
2731,23.62,45.54,1013.26,1196
2732,23.57,45.44,1013.28,1193
2733,23.5,45.52,1013.23,1208
2734,23.68,45.29,1013.24,1198
2735,23.74,45.85,1013.21,1200
2736,23.73,45.31,1013.34,1199
2737,23.78,45.97,1013.29,1199
2738,23.55,45.53,1013.19,1193
2739,23.65,45.72,1013.21,1197
2740,23.56,45.5,1013.32,1204
2741,23.81,45.67,1013.22,1206
2742,23.69,45.3,1013.24,1197
2743,23.59,45.83,1013.28,1200
2744,23.69,45.07,1013.23,1203
2745,23.76,45.69,1013.26,1197
2746,23.73,45.68,1013.25,1191
2747,23.6,45.12,1013.15,1201
2748,23.72,45.3,1013.22,1198
2749,23.83,45.68,1013.17,1189
2750,23.45,45.61,1013.24,1202
2751,23.61,45.73,1013.22,1200
2752,23.64,45.65,1013.23,1200
2753,23.69,45.78,1013.28,1211
2754,23.66,45.64,1013.21,1202
2755,23.55,45.27,1013.27,1186
2756,23.58,45.54,1013.23,1198
2757,23.79,45.56,1013.25,1199
2758,23.58,45.32,1013.29,1195
2759,23.91,45.49,1013.27,1193
2760,23.71,45.62,1013.27,1202
2761,23.51,45.49,1013.28,1196
2762,23.73,45.62,1013.18,1196
2763,23.73,45.61,1013.33,1200
2764,23.64,45.58,1013.26,1200
2765,23.81,45.55,1013.28,1198
2766,23.73,45.25,1013.33,1196
2767,23.72,45.19,1013.22,1202
2768,23.68,45.31,1013.23,1200
2769,23.8,45.5,1013.24,1208
2770,23.66,45.27,1013.25,1208
2771,23.61,45.5,1013.25,1198
2772,23.56,45.98,1013.14,1208
2773,23.7,45.39,1013.24,1189
2774,23.75,45.45,1013.33,1191
2775,23.67,45.42,1013.19,1201
2776,23.77,45.69,1013.29,1202
2777,23.66,45.35,1013.21,1202
2778,23.73,45.28,1013.3,1192
2779,23.67,45.34,1013.22,1201
2780,23.64,45.48,1013.17,1201
2781,23.64,45.37,1013.3,1198
2782,23.83,45.69,1013.28,1198
2783,23.76,45.41,1013.27,1199
2784,23.72,45.24,1013.23,1204
2785,23.66,45.48,1013.26,1193
2786,23.77,45.5,1013.26,1207
2787,23.65,45.35,1013.23,1198
2788,23.71,45.32,1013.25,1196
2789,23.7,45.45,1013.21,1191
2790,23.46,45.53,1013.26,1194
2791,23.83,45.43,1013.22,1200
2792,23.63,45.41,1013.16,1191
2793,23.62,45.44,1013.31,1198
2794,23.71,45.66,1013.26,1198
2795,23.62,45.62,1013.28,1204
2796,23.52,45.82,1013.26,1197
2797,23.86,45.4,1013.27,1198
2798,23.57,45.5,1013.3,1207
2799,23.66,45.44,1013.34,1197
2800,23.64,45.47,1013.22,1196
2801,23.56,45.53,1013.2,1203
2802,23.66,45.5,1013.26,1195
2803,23.76,45.77,1013.33,1198
2804,23.56,45.32,1013.22,1200
2805,23.68,45.37,1013.32,1200
2806,23.69,45.42,1013.29,1206
2807,23.62,45.59,1013.24,1199
2808,23.83,45.62,1013.18,1200
2809,23.69,45.27,1013.28,1198
2810,23.84,45.29,1013.26,1193
2811,23.82,45.54,1013.34,1201
2812,23.76,45.62,1013.25,1198
2813,23.62,44.93,1013.26,1197
2814,23.77,45.61,1013.24,1205
2815,23.59,45.5,1013.16,1193
2816,23.75,45.78,1013.2,1199
2817,23.79,45.52,1013.21,1204
2818,23.78,45.72,1013.35,1193
2819,23.75,45.39,1013.26,1197
2820,23.64,45.22,1013.25,1197
2821,23.59,45.51,1013.2,1196
2822,23.68,45.33,1013.22,1198
2823,23.6,45.54,1013.2,1206
2824,23.89,45.5,1013.27,1192
2825,23.64,45.41,1013.31,1199
2826,23.65,45.36,1013.21,1202
2827,23.67,45.03,1013.29,1200
2828,23.74,44.88,1013.21,1200
2829,23.55,45.05,1013.19,1199
2830,23.75,45.53,1013.18,1195
2831,23.64,45.19,1013.3,1192
2832,23.68,45.18,1013.11,1204
2833,23.63,45.37,1013.24,1195
2834,23.59,45.71,1013.33,1202
2835,23.67,45.59,1013.19,1204
2836,23.67,45.05,1013.25,1209
2837,23.86,45.42,1013.2,1205
2838,23.78,45.69,1013.26,1203
2839,23.75,45.64,1013.24,1199
2840,23.63,45.7,1013.31,1209
2841,23.69,45.6,1013.21,1197
2842,23.51,45.1,1013.3,1197
2843,23.73,45.39,1013.23,1208
2844,23.75,45.39,1013.23,1198
2845,23.69,45.47,1013.22,1195
2846,23.83,45.49,1013.17,1197
2847,23.64,45.5,1013.3,1200
2848,23.7,45.28,1013.25,1199
2849,23.9,45.48,1013.25,1193
2850,23.64,45.51,1013.27,1210
2851,23.83,45.27,1013.17,1202
2852,23.73,45.49,1013.25,1199
2853,23.8,45.41,1013.3,1201
2854,23.9,45.22,1013.29,1200
2855,23.77,45.72,1013.22,1197
2856,23.73,45.7,1013.31,1194
2857,23.93,45.45,1013.21,1204
2858,23.62,45.63,1013.24,1202
2859,23.66,45.29,1013.19,1199
2860,23.73,45.43,1013.18,1195
2861,23.76,45.59,1013.22,1207
2862,23.88,45.48,1013.25,1202
2863,23.52,45.33,1013.2,1196
2864,23.73,45.23,1013.16,1199
2865,23.66,45.61,1013.25,1195
2866,23.74,45.36,1013.26,1201
2867,23.97,45.34,1013.27,1200
2868,23.66,45.22,1013.25,1202
2869,23.79,45.53,1013.3,1204
2870,23.75,45.46,1013.34,1203
2871,23.78,45.3,1013.32,1200
2872,23.68,44.89,1013.26,1193
2873,23.54,45.15,1013.28,1192
2874,23.7,45.06,1013.23,1195
2875,23.7,45.04,1013.27,1193
2876,23.69,45.36,1013.23,1203
2877,23.58,45.74,1013.23,1200
2878,23.75,45.39,1013.28,1185
2879,23.78,45.42,1013.25,1200
2880,23.74,45.22,1013.31,1205
2881,23.67,45.61,1013.17,1198
2882,23.89,45.2,1013.27,1205
2883,23.68,45.52,1013.26,1198
2884,23.72,45.72,1013.31,1200
2885,23.73,45.66,1013.29,1201
2886,23.65,45.6,1013.24,1198
2887,23.68,45.25,1013.29,1199
2888,23.74,45.11,1013.2,1199
2889,24.02,45.32,1013.21,1206
2890,23.78,45.18,1013.23,1189
2891,23.64,45.56,1013.29,1207
2892,23.8,45.54,1013.31,1197
2893,23.55,45.17,1013.25,1199
2894,23.79,45.34,1013.21,1193
2895,23.85,45.46,1013.19,1196
2896,23.91,45.49,1013.26,1203
2897,23.67,45.18,1013.18,1205
2898,23.77,44.94,1013.23,1194
2899,23.75,45.52,1013.25,1193
2900,23.71,45.08,1013.25,1196
2901,23.89,45.06,1013.25,1193
2902,23.8,45.12,1013.23,1198
2903,23.64,45.54,1013.16,1194
2904,23.65,45.51,1013.29,1199
2905,23.67,45.44,1013.27,1203
2906,23.76,45.15,1013.29,1205
2907,23.88,45.22,1013.22,1207
2908,23.68,45.58,1013.36,1202
2909,23.78,45.58,1013.21,1202
2910,23.81,45.04,1013.28,1197
2911,23.9,45.27,1013.22,1196
2912,23.65,45.45,1013.27,1194
2913,23.88,45.21,1013.32,1198
2914,23.71,44.9,1013.27,1201
2915,23.78,45.24,1013.22,1193
2916,23.74,45.11,1013.21,1206
2917,23.67,45.24,1013.18,1210
2918,23.81,45.13,1013.2,1199
2919,23.84,45.36,1013.24,1203
2920,23.93,45.06,1013.22,1204
2921,23.79,45.22,1013.28,1201
2922,23.61,45.45,1013.27,1202
2923,23.79,45.33,1013.21,1203
2924,23.74,45.35,1013.16,1202
2925,23.69,46.01,1013.2,1199
2926,23.64,45.45,1013.3,1200
2927,23.84,45.53,1013.25,1199
2928,23.72,45.24,1013.25,1198
2929,23.67,45.33,1013.24,1198
2930,23.68,44.98,1013.23,1193
2931,23.86,45.14,1013.35,1199
2932,23.93,45.41,1013.16,1200
2933,23.83,45.32,1013.26,1205
2934,23.7,45.79,1013.3,1202
2935,23.79,44.97,1013.27,1197
2936,23.89,45.31,1013.19,1196
2937,23.86,45.54,1013.25,1202
2938,23.74,45.27,1013.29,1200
2939,23.84,45.28,1013.21,1194
2940,23.68,45.31,1013.23,1204
2941,23.7,45.29,1013.27,1205
2942,23.74,45.34,1013.23,1200
2943,23.77,45.36,1013.22,1203
2944,23.81,45.17,1013.09,1202
2945,23.76,45.2,1013.28,1200
2946,23.86,45.29,1013.36,1200
2947,23.64,45.59,1013.32,1199
2948,23.84,45.54,1013.27,1202
2949,23.82,45.58,1013.17,1204
2950,23.73,44.97,1013.34,1202
2951,23.8,45.05,1013.29,1200
2952,23.87,45.33,1013.34,1208
2953,23.78,44.99,1013.27,1196
2954,23.85,45.41,1013.26,1203
2955,23.81,45.26,1013.32,1202
2956,23.9,45.05,1013.3,1191
2957,23.86,45.46,1013.22,1203
2958,23.73,45.31,1013.18,1200
2959,23.89,44.97,1013.22,1200
2960,23.82,45.49,1013.31,1211
2961,23.63,44.92,1013.24,1197
2962,23.88,45.17,1013.15,1197
2963,23.85,45.19,1013.22,1197
2964,23.81,45.45,1013.1,1198
2965,23.69,45.68,1013.27,1204
2966,23.76,45.0,1013.25,1213
2967,23.78,45.43,1013.24,1199
2968,23.74,45.22,1013.23,1204
2969,23.9,45.27,1013.25,1192
2970,23.83,45.36,1013.1,1208
2971,23.87,45.27,1013.29,1201
2972,23.72,45.56,1013.31,1199
2973,23.79,45.06,1013.23,1194
2974,23.87,45.04,1013.31,1199
2975,23.74,45.07,1013.23,1201
2976,23.81,45.09,1013.24,1194
2977,23.98,45.19,1013.3,1207
2978,23.71,45.24,1013.24,1197
2979,24.1,45.42,1013.27,1194
2980,23.88,45.66,1013.3,1200
2981,23.96,45.12,1013.21,1206
2982,23.98,45.46,1013.25,1185
2983,23.85,45.18,1013.26,1212
2984,23.77,45.44,1013.18,1197
2985,23.87,45.31,1013.24,1193
2986,23.65,44.77,1013.28,1196
2987,24.06,45.07,1013.24,1202
2988,24.03,45.15,1013.24,1201
2989,23.96,45.28,1013.33,1197
2990,23.88,45.14,1013.28,1211
2991,23.97,45.38,1013.26,1199
2992,23.79,45.49,1013.32,1206
2993,23.71,45.33,1013.23,1200
2994,23.83,45.15,1013.29,1198
2995,23.79,45.27,1013.29,1204
2996,23.75,44.68,1013.25,1206
2997,23.92,45.37,1013.32,1203
2998,23.61,45.36,1013.28,1202
2999,23.96,45.2,1013.2,1191
3000,23.84,45.33,1013.18,1198
3001,23.54,45.28,1013.25,1205
3002,23.88,44.99,1013.27,1205
3003,23.78,44.92,1013.29,1202
3004,23.97,45.26,1013.3,1197
3005,23.8,45.43,1013.29,1198
3006,23.79,45.12,1013.27,1199
3007,23.95,45.26,1013.18,1196
3008,23.6,45.03,1013.32,1210
3009,23.77,44.94,1013.26,1198
3010,24.1,45.09,1013.33,1197
3011,23.89,45.06,1013.23,1196
3012,23.54,45.13,1013.31,1200
3013,23.98,45.3,1013.23,1193
3014,24.09,45.26,1013.28,1210
3015,23.77,45.36,1013.18,1206
3016,23.9,45.31,1013.32,1204
3017,23.95,45.51,1013.21,1196
3018,23.89,45.13,1013.24,1199
3019,24.05,45.24,1013.27,1198
3020,23.97,45.27,1013.21,1198
3021,23.77,45.16,1013.23,1194
3022,23.8,45.33,1013.32,1201
3023,23.82,45.07,1013.29,1201
3024,24.01,45.21,1013.34,1200
3025,23.83,44.99,1013.23,1201
3026,23.82,45.36,1013.31,1198
3027,23.84,45.28,1013.24,1197
3028,23.87,45.17,1013.16,1192
3029,23.89,45.24,1013.25,1197
3030,23.94,45.33,1013.23,1197
3031,24.07,44.89,1013.21,1211
3032,23.97,45.1,1013.25,1196
3033,23.98,45.28,1013.34,1192
3034,23.87,45.34,1013.2,1202
3035,23.81,45.1,1013.22,1196
3036,23.97,45.36,1013.37,1197
3037,23.95,44.68,1013.35,1199
3038,23.89,45.46,1013.22,1199
3039,23.9,45.23,1013.26,1195
3040,23.83,44.96,1013.19,1195
3041,23.84,45.08,1013.24,1200
3042,23.9,44.9,1013.24,1203
3043,23.93,45.62,1013.24,1206
3044,23.86,45.35,1013.26,1198
3045,23.97,45.3,1013.33,1194
3046,23.75,45.14,1013.22,1201
3047,23.98,45.52,1013.31,1207
3048,23.85,45.06,1013.19,1197
3049,23.65,45.19,1013.21,1195
3050,23.85,45.21,1013.22,1197
3051,23.9,45.13,1013.22,1202
3052,23.96,45.08,1013.2,1196
3053,24.09,45.04,1013.3,1204
3054,23.83,45.29,1013.24,1196
3055,24.03,44.83,1013.22,1200
3056,23.87,44.92,1013.22,1201
3057,23.87,44.95,1013.29,1202
3058,23.94,45.0,1013.23,1200
3059,23.94,45.29,1013.22,1203
3060,23.9,44.92,1013.3,1204
3061,23.83,45.41,1013.24,1199
3062,23.91,45.08,1013.28,1194
3063,23.9,45.15,1013.14,1205
3064,23.87,45.18,1013.24,1202
3065,23.91,45.31,1013.2,1196
3066,23.81,44.86,1013.25,1198
3067,24.08,45.42,1013.32,1198
3068,23.87,45.28,1013.22,1193
3069,23.94,45.38,1013.22,1205
3070,23.96,45.09,1013.24,1209
3071,23.87,44.75,1013.25,1202
3072,24.02,45.2,1013.29,1202
3073,24.07,45.29,1013.27,1204
3074,23.98,45.02,1013.25,1199
3075,23.9,45.14,1013.27,1207
3076,23.95,45.13,1013.21,1208
3077,23.88,44.93,1013.17,1201
3078,23.96,45.05,1013.26,1203
3079,23.78,45.18,1013.2,1200
3080,23.74,45.02,1013.24,1207
3081,23.98,44.91,1013.29,1196
3082,23.94,44.94,1013.29,1202
3083,23.99,44.99,1013.34,1191
3084,23.86,45.05,1013.26,1198
3085,23.85,45.03,1013.28,1201
3086,24.03,45.25,1013.29,1193
3087,23.84,44.95,1013.26,1200
3088,24.01,44.98,1013.17,1198
3089,23.89,45.31,1013.12,1199
3090,23.93,44.92,1013.2,1196
3091,23.99,45.03,1013.18,1194
3092,24.0,44.97,1013.22,1201
3093,23.95,45.27,1013.3,1190
3094,24.05,44.57,1013.22,1210
3095,24.0,45.52,1013.2,1194
3096,23.9,45.27,1013.33,1195
3097,23.98,44.83,1013.32,1204
3098,23.95,45.01,1013.2,1194
3099,23.97,45.08,1013.18,1190
3100,23.9,45.0,1013.23,1201
3101,23.82,44.74,1013.12,1199
3102,23.97,45.02,1013.16,1202
3103,23.88,45.2,1013.35,1198
3104,23.9,45.0,1013.33,1200
3105,23.86,44.97,1013.3,1204
3106,24.01,44.9,1013.24,1205
3107,23.99,44.9,1013.27,1195
3108,24.04,45.25,1013.23,1197
3109,23.86,44.96,1013.32,1200
3110,23.96,44.85,1013.29,1197
3111,23.87,45.12,1013.24,1193
3112,23.99,44.96,1013.24,1207
3113,23.97,44.98,1013.21,1204
3114,23.98,44.9,1013.23,1204
3115,23.99,44.94,1013.32,1198
3116,24.02,45.09,1013.24,1195
3117,23.86,45.35,1013.25,1200
3118,24.0,45.06,1013.16,1202
3119,24.03,44.88,1013.2,1198
3120,24.02,44.89,1013.32,1200
3121,23.92,45.3,1013.21,1200
3122,24.13,44.86,1013.09,1205
3123,23.99,44.69,1013.28,1202
3124,24.12,45.1,1013.22,1193
3125,24.05,44.62,1013.21,1196
3126,24.2,45.09,1013.14,1195
3127,24.01,44.93,1013.28,1201
3128,24.03,45.02,1013.18,1201
3129,24.12,45.24,1013.28,1194
3130,24.06,45.11,1013.28,1207
3131,23.89,45.06,1013.23,1201
3132,24.1,45.23,1013.28,1193
3133,23.95,44.91,1013.21,1197
3134,24.08,44.92,1013.17,1205
3135,24.16,44.87,1013.23,1198
3136,24.14,45.02,1013.21,1198
3137,23.88,44.78,1013.21,1194
3138,23.86,44.68,1013.19,1201
3139,24.05,44.81,1013.21,1197
3140,23.93,44.99,1013.2,1199
3141,23.93,45.24,1013.3,1202
3142,24.01,45.21,1013.3,1201
3143,23.73,44.82,1013.26,1193
3144,23.98,44.83,1013.18,1202
3145,24.07,44.92,1013.35,1214
3146,24.0,45.31,1013.33,1204
3147,24.03,44.93,1013.23,1196
3148,23.92,45.29,1013.33,1197
3149,24.0,44.5,1013.25,1201
3150,23.93,44.84,1013.19,1197
3151,24.1,44.94,1013.21,1200
3152,23.84,45.2,1013.36,1200
3153,24.08,44.97,1013.28,1203
3154,23.86,45.2,1013.24,1192
3155,24.19,44.69,1013.31,1191
3156,23.97,45.03,1013.19,1200
3157,24.08,44.93,1013.18,1200
3158,23.96,45.27,1013.21,1194
3159,24.06,44.95,1013.22,1202
3160,24.04,44.96,1013.25,1205
3161,24.02,45.1,1013.28,1201
3162,24.13,44.92,1013.32,1206
3163,24.04,44.99,1013.25,1201
3164,24.04,44.65,1013.29,1202
3165,24.09,45.0,1013.25,1196
3166,23.86,45.08,1013.32,1190
3167,24.05,44.81,1013.25,1191
3168,23.96,44.94,1013.21,1201
3169,23.84,44.86,1013.14,1200
3170,24.01,45.11,1013.25,1205
3171,23.96,45.27,1013.22,1200
3172,24.01,44.82,1013.25,1196
3173,24.1,45.03,1013.25,1194
3174,24.18,44.99,1013.3,1197
3175,24.18,44.86,1013.24,1198
3176,24.02,44.99,1013.19,1200
3177,23.89,45.2,1013.24,1204
3178,23.99,45.56,1013.25,1196
3179,23.78,44.77,1013.33,1194
3180,23.98,45.24,1013.22,1201
3181,24.1,44.87,1013.3,1205
3182,23.89,45.37,1013.29,1198
3183,24.09,45.06,1013.27,1195
3184,24.18,45.34,1013.2,1192
3185,24.14,45.12,1013.24,1185
3186,24.14,44.29,1013.3,1203
3187,24.02,45.03,1013.23,1201
3188,23.94,44.82,1013.34,1196
3189,24.08,45.02,1013.19,1210
3190,23.95,45.06,1013.26,1207
3191,24.14,44.86,1013.28,1201
3192,24.17,44.93,1013.24,1200
3193,24.11,44.82,1013.19,1195
3194,24.12,45.26,1013.25,1201
3195,23.95,44.99,1013.23,1205
3196,23.99,45.19,1013.29,1210
3197,24.17,44.74,1013.25,1206
3198,24.17,45.02,1013.34,1196
3199,24.02,45.23,1013.26,1197
3200,24.02,44.48,1013.3,1200
3201,24.14,44.77,1013.21,1208
3202,23.95,45.02,1013.22,1198
3203,24.09,44.96,1013.21,1202
3204,24.17,44.98,1013.25,1188
3205,24.13,44.87,1013.32,1202
3206,24.09,45.23,1013.18,1205
3207,24.14,45.18,1013.31,1197
3208,23.85,44.76,1013.27,1212
3209,24.07,44.46,1013.28,1195
3210,24.05,44.75,1013.35,1209
3211,23.94,45.08,1013.23,1195
3212,24.16,45.15,1013.24,1202
3213,23.92,44.84,1013.27,1198
3214,24.08,45.09,1013.23,1203
3215,24.27,44.96,1013.27,1199
3216,24.2,44.97,1013.27,1206
3217,24.05,44.65,1013.26,1209
3218,24.04,44.8,1013.38,1197
3219,24.24,45.11,1013.27,1208
3220,23.99,44.72,1013.23,1207
3221,24.06,45.03,1013.22,1212
3222,24.13,45.2,1013.27,1201
3223,24.09,45.31,1013.24,1192
3224,24.02,44.8,1013.22,1197
3225,24.23,44.75,1013.24,1203
3226,24.2,45.11,1013.28,1203
3227,24.17,44.67,1013.23,1201
3228,23.94,44.91,1013.26,1201
3229,24.1,44.42,1013.31,1201
3230,24.27,44.56,1013.15,1208
3231,24.14,44.93,1013.29,1196
3232,24.11,44.66,1013.23,1205
3233,24.23,45.28,1013.33,1191
3234,24.13,44.54,1013.18,1207
3235,24.22,44.62,1013.1,1202
3236,24.08,45.37,1013.21,1198
3237,24.2,44.8,1013.21,1200
3238,24.11,44.95,1013.3,1207
3239,23.87,44.54,1013.19,1201
3240,24.08,44.86,1013.22,1192
3241,23.98,44.71,1013.26,1205
3242,24.11,44.87,1013.23,1211
3243,24.01,44.6,1013.23,1198
3244,24.11,45.02,1013.29,1210
3245,24.12,44.64,1013.23,1206
3246,24.15,44.84,1013.28,1200
3247,23.92,44.82,1013.23,1195
3248,24.1,44.86,1013.23,1200
3249,24.15,45.08,1013.28,1191
3250,24.03,44.59,1013.2,1192
3251,24.22,44.73,1013.24,1193
3252,24.14,44.57,1013.25,1201
3253,24.1,44.97,1013.26,1196
3254,24.06,45.29,1013.3,1196
3255,24.16,44.74,1013.23,1201
3256,24.0,44.65,1013.23,1197
3257,24.03,44.87,1013.24,1197
3258,24.16,44.86,1013.26,1198
3259,24.28,44.9,1013.22,1194
3260,24.14,45.02,1013.33,1199
3261,23.98,44.64,1013.31,1198
3262,24.1,44.63,1013.29,1198
3263,24.04,44.67,1013.19,1201
3264,24.11,44.7,1013.19,1200
3265,24.05,44.97,1013.24,1199
3266,24.12,44.61,1013.24,1205
3267,23.94,44.73,1013.23,1203
3268,24.04,44.88,1013.23,1194
3269,24.04,44.73,1013.3,1198
3270,24.25,44.82,1013.26,1193
3271,24.22,44.39,1013.14,1207
3272,24.04,44.57,1013.27,1206
3273,24.24,45.08,1013.23,1197
3274,24.21,44.83,1013.25,1199
3275,24.16,45.2,1013.32,1197
3276,23.99,44.96,1013.22,1203
3277,24.18,44.77,1013.21,1197
3278,24.19,44.7,1013.31,1201
3279,23.98,45.17,1013.25,1193
3280,24.1,44.98,1013.25,1194
3281,24.44,45.05,1013.29,1202
3282,24.11,44.87,1013.28,1201
3283,24.18,45.01,1013.29,1203
3284,24.03,44.82,1013.25,1194
3285,24.27,44.73,1013.27,1203
3286,24.06,44.71,1013.25,1194
3287,24.22,44.67,1013.22,1206
3288,24.25,44.37,1013.21,1203
3289,24.08,44.93,1013.24,1198
3290,24.13,44.82,1013.24,1206
3291,24.24,44.93,1013.14,1199
3292,24.27,45.34,1013.2,1206
3293,24.17,45.09,1013.24,1199
3294,24.23,44.94,1013.3,1198
3295,24.24,44.7,1013.25,1195
3296,24.25,44.73,1013.18,1200
3297,24.17,44.64,1013.38,1202
3298,24.12,44.91,1013.19,1192
3299,24.16,44.82,1013.24,1198
3300,24.1,44.82,1013.24,1200
3301,24.07,44.79,1013.22,1197
3302,24.06,45.2,1013.28,1197
3303,24.11,44.91,1013.27,1199
3304,24.23,44.82,1013.28,1199
3305,23.92,44.5,1013.36,1199
3306,24.35,44.63,1013.3,1193
3307,24.27,44.4,1013.27,1198
3308,24.23,44.61,1013.23,1204
3309,24.11,44.73,1013.24,1197
3310,24.27,44.58,1013.28,1197
3311,24.24,44.92,1013.16,1205
3312,24.24,44.58,1013.22,1198
3313,24.21,44.75,1013.21,1201
3314,24.23,44.88,1013.28,1200
3315,24.19,45.1,1013.27,1190
3316,24.39,44.57,1013.28,1213
3317,24.17,44.6,1013.3,1187
3318,24.18,44.61,1013.33,1199
3319,24.03,44.91,1013.25,1208
3320,24.08,44.36,1013.21,1192
3321,24.26,44.81,1013.26,1202
3322,24.16,44.49,1013.26,1207
3323,24.16,44.78,1013.26,1204
3324,24.1,44.44,1013.2,1204
3325,24.19,44.86,1013.31,1205
3326,24.16,44.32,1013.3,1194
3327,24.22,44.85,1013.3,1197
3328,24.11,44.9,1013.27,1205
3329,24.32,44.57,1013.23,1199
3330,24.21,44.86,1013.23,1198
3331,24.24,44.74,1013.25,1209
3332,24.13,44.31,1013.16,1204
3333,24.19,44.86,1013.21,1194
3334,24.17,44.5,1013.25,1193
3335,24.01,44.86,1013.28,1206
3336,24.16,44.64,1013.24,1202
3337,24.19,44.62,1013.2,1195
3338,24.02,44.49,1013.27,1203
3339,24.14,44.78,1013.35,1199
3340,24.16,44.57,1013.16,1200
3341,24.15,45.06,1013.23,1203
3342,24.26,44.7,1013.28,1186
3343,24.12,44.84,1013.28,1199
3344,24.17,44.54,1013.25,1199
3345,24.38,44.81,1013.21,1197
3346,24.17,44.74,1013.35,1192
3347,24.1,44.74,1013.32,1204
3348,24.26,45.06,1013.28,1202
3349,24.2,44.51,1013.24,1197
3350,24.17,44.33,1013.26,1201
3351,24.1,44.87,1013.27,1198
3352,24.23,44.56,1013.26,1201
3353,24.21,44.65,1013.19,1203
3354,24.13,44.93,1013.28,1201
3355,24.23,44.62,1013.21,1203
3356,24.18,44.75,1013.19,1200
3357,24.43,44.64,1013.25,1195
3358,24.1,44.82,1013.25,1201
3359,24.11,44.48,1013.28,1208
3360,24.09,44.36,1013.29,1192
3361,24.28,44.49,1013.19,1198
3362,24.24,44.62,1013.31,1193
3363,24.17,44.69,1013.27,1202
3364,24.4,44.54,1013.2,1198
3365,24.26,44.86,1013.17,1197
3366,24.28,44.59,1013.26,1205
3367,24.2,44.8,1013.25,1199
3368,24.34,44.59,1013.28,1204
3369,24.27,44.5,1013.22,1205
3370,24.25,44.51,1013.22,1191
3371,24.1,44.93,1013.24,1195
3372,23.98,44.63,1013.24,1196
3373,24.06,44.6,1013.21,1193
3374,24.12,44.34,1013.32,1200
3375,24.37,44.74,1013.23,1202
3376,24.27,44.5,1013.24,1201
3377,24.32,44.44,1013.24,1203
3378,24.31,44.73,1013.24,1196
3379,24.1,44.66,1013.2,1206
3380,24.39,44.66,1013.31,1199
3381,24.3,44.72,1013.17,1201
3382,24.23,44.43,1013.35,1206
3383,24.16,44.62,1013.2,1201
3384,24.19,44.45,1013.24,1203
3385,24.32,44.5,1013.36,1200
3386,24.43,44.43,1013.28,1185
3387,24.21,44.52,1013.3,1202
3388,24.2,44.56,1013.2,1202
3389,24.24,44.61,1013.27,1198
3390,24.23,44.87,1013.34,1202
3391,24.21,44.55,1013.25,1196
3392,24.35,44.38,1013.16,1194
3393,24.1,44.57,1013.3,1210
3394,24.33,44.25,1013.29,1195
3395,24.22,44.95,1013.21,1201
3396,24.26,44.58,1013.28,1200
3397,24.2,44.74,1013.22,1201
3398,24.21,44.86,1013.23,1199
3399,24.25,44.77,1013.27,1203
3400,24.26,44.3,1013.23,1196
3401,24.34,44.71,1013.3,1198
3402,24.28,44.54,1013.23,1197
3403,24.2,44.55,1013.15,1194
3404,24.17,44.68,1013.27,1197
3405,24.4,44.36,1013.22,1199
3406,24.18,44.98,1013.2,1206
3407,24.3,44.53,1013.22,1199
3408,24.22,44.66,1013.27,1197
3409,24.38,44.49,1013.24,1201
3410,24.16,44.36,1013.21,1199
3411,24.34,44.85,1013.2,1209
3412,24.14,44.45,1013.35,1200
3413,24.33,44.76,1013.28,1204
3414,24.31,44.82,1013.22,1199
3415,24.1,44.48,1013.23,1194
3416,24.2,44.29,1013.29,1199
3417,24.23,44.9,1013.33,1204
3418,24.22,44.61,1013.22,1206
3419,24.36,44.53,1013.26,1193
